 Voltage, WL1, WL2, WL3, WL4, WL5, NTC, EC, Time, Percentage
 590, 1023, 1023, 1023, 1023, 1023 
 595, 1023, 1023, 1023, 1023, 1023 
 600, 1023, 1023, 1023, 1023, 1023, 85, 1022 
 605, 1023, 1022, 1023, 1023, 1023 
 610, 1023, 1023, 1023, 1023, 1023 
 615, 1023, 1023, 1023, 1023, 1023 
 620, 1023, 1023, 1023, 1023, 1023 
 625, 1023, 1023, 1023, 1023, 1023 
 630, 1023, 1023, 1023, 1023, 1023 
 635, 1023, 1022, 1023, 1022, 1023 
 640, 1023, 1023, 1023, 1023, 1023 
 645, 1023, 1023, 1023, 1023, 1023 
 650, 1022, 1022, 1023, 1023, 1023 
 655, 1023, 1023, 1023, 1023, 1023 
 660, 1023, 1023, 1023, 1023, 1023 
 665, 1023, 1023, 1023, 1023, 1023 
 670, 1023, 1023, 1023, 1023, 1023 
 675, 1023, 1023, 1023, 1023, 1023 
 680, 1023, 1023, 1023, 1023, 1023 
 685, 1023, 1023, 1023, 1023, 1023 
 690, 1023, 1023, 1023, 1023, 1023 
 695, 1023, 1022, 1023, 1023, 1023 
 700, 1023, 1023, 1023, 1023, 1023 
 705, 1023, 1023, 1023, 1023, 1023 
 710, 1023, 1023, 1023, 1023, 1023 
 715, 1023, 1023, 1023, 1023, 1023 
 720, 1023, 1023, 1023, 1023, 1023 
 725, 1023, 1023, 1023, 1023, 1023 
 730, 1023, 1023, 1023, 1023, 1023 
 735, 1023, 1023, 1023, 1023, 1023 
 740, 1023, 1022, 1023, 1023, 1023 
 745, 1023, 1023, 1023, 1023, 1023 
 750, 1021, 1023, 1023, 1023, 1023 
 755, 1023, 1023, 1023, 1023, 1023 
 760, 1023, 1023, 1023, 1023, 1023 
 765, 1023, 1023, 1023, 1023, 1023 
 770, 1023, 1023, 1023, 1023, 1023 
 775, 1023, 1023, 1023, 1023, 1023 
 780, 1023, 1023, 1023, 1023, 1023 
 785, 1023, 1023, 1023, 1023, 1023 
 790, 1023, 1023, 1023, 1023, 1023 
 795, 1023, 1023, 1023, 1023, 1023 
 800, 1023, 1023, 1023, 1023, 1023 
 805, 1023, 1023, 1023, 1022, 1023 
 810, 1023, 1023, 1023, 1023, 1023 
 815, 1023, 1023, 1023, 1023, 1023 
 820, 1022, 1023, 1023, 1023, 1023 
 825, 1023, 1023, 1023, 1023, 1023 
 830, 1023, 1023, 1023, 1023, 1023 
 835, 1023, 1023, 1023, 1023, 1023 
 840, 1023, 1023, 1023, 1023, 1023 
 845, 1023, 1023, 1023, 1023, 1023 
 850, 1023, 1022, 1023, 1023, 1023 
 855, 1023, 1023, 1023, 1023, 1023 
 860, 1021, 1023, 1023, 1023, 1023 
 865, 1023, 1023, 1023, 1023, 1023 
 870, 1023, 1023, 1023, 1023, 1023 
 875, 1023, 1023, 1023, 1023, 1023 
 880, 1023, 1023, 1023, 1023, 1023 
 885, 1023, 1023, 1023, 1023, 1022 
 890, 1023, 1022, 1023, 1023, 1023 
 895, 1023, 1023, 1022, 1023, 1023 
 3605, 1023, 1023, 1023, 1023, 1023, 85, 1022 
 3610, 1023, 1023, 1023, 1023, 1023 
 3615, 1023, 1023, 1023, 1023, 1023 
 3620, 1023, 1023, 1023, 1023, 1023 
 3625, 1023, 1023, 1023, 1023, 1023 
 3630, 1023, 1023, 1023, 1023, 1023 
 3635, 1023, 1023, 1023, 1023, 1023 
 3640, 1023, 1023, 1023, 1023, 1023 
 3645, 1023, 1023, 1023, 1023, 1023 
 3650, 1023, 1023, 1022, 1023, 1023 
 3655, 1023, 1023, 1023, 1023, 1023 
 3660, 1022, 1023, 1023, 1023, 1023 
 3665, 1023, 1023, 1023, 1023, 1023 
 3670, 1023, 1023, 1023, 1023, 1022 
 3675, 1023, 1023, 1023, 1022, 1023 
 3680, 1023, 1023, 1023, 1023, 1023 
 3685, 1023, 1022, 1023, 1023, 1023 
 3690, 1023, 1023, 1023, 1023, 1023 
 3695, 1023, 1023, 1023, 1023, 1023 
 3700, 1023, 1023, 1023, 1023, 1023 
 3705, 1023, 1023, 1023, 1023, 1023 
 3710, 1023, 1023, 1023, 1022, 1023 
 3715, 1023, 1023, 1022, 1023, 1023 
 3720, 1023, 1023, 1023, 1023, 1023 
 3725, 1023, 1023, 1023, 1023, 1023 
 3730, 1023, 1023, 1023, 1023, 1023 
 3735, 1023, 1023, 1023, 1023, 1023 
 3740, 1023, 1023, 1023, 1023, 1023 
 3745, 1023, 1023, 1023, 1023, 1023 
 3750, 1023, 1023, 1023, 1023, 1023 
 3755, 1023, 1023, 1023, 1023, 1023 
 3760, 1023, 1023, 1023, 1023, 1023 
 3765, 1023, 1023, 1023, 1023, 1023 
 3770, 1023, 1023, 1023, 1023, 1023 
 3775, 1023, 1023, 1023, 1023, 1023 
 3780, 1023, 1023, 1023, 1023, 1023 
 3785, 1023, 1023, 1023, 1023, 1023 
 3790, 1023, 1023, 1023, 1023, 1023 
 3795, 1023, 1023, 1023, 1023, 1023 
 3800, 1023, 1023, 1023, 1023, 1023 
 3805, 1023, 1023, 1023, 1023, 1023 
 3810, 1023, 1023, 1023, 1023, 1023 
 3815, 1023, 1023, 1023, 1023, 1023 
 3820, 1023, 1023, 1023, 1023, 1023 
 3825, 1023, 1023, 1023, 1023, 1023 
 3830, 1023, 1023, 1023, 1023, 1023 
 3835, 1023, 1023, 1023, 1023, 1023 
 3840, 1023, 1023, 1023, 1023, 1023 
 3845, 1023, 1023, 1023, 1023, 1023 
 3850, 1023, 1023, 1023, 1023, 1023 
 3855, 1021, 1023, 1023, 1023, 1023 
 3860, 1023, 1023, 1023, 1023, 1023 
 3865, 1023, 1023, 1023, 1023, 1023 
 3870, 1023, 1023, 1023, 1023, 1023 
 3875, 1023, 1022, 1023, 1023, 1023 
 3880, 1023, 1023, 1023, 1022, 1023 
 3885, 1023, 1023, 1023, 1023, 1023 
 3890, 1022, 1023, 1023, 1023, 1023 
 3895, 1023, 1023, 1023, 1023, 1023 
 3900, 1023, 1023, 1023, 1023, 1023, 84, 1023 
 3905, 1023, 1023, 1023, 1023, 1023 
 3910, 1023, 1021, 1023, 1023, 1023 
 3915, 1023, 1023, 1023, 1023, 1023 
 3920, 1023, 1023, 1023, 1023, 1023 
 3925, 1023, 1023, 1023, 1023, 1023 
 3930, 1023, 1023, 1023, 1023, 1023 
 3935, 1023, 1023, 1023, 1023, 1023 
 3940, 1023, 1023, 1023, 1023, 1023 
 3945, 1023, 1023, 1023, 1023, 1023 
 3950, 1023, 1023, 1023, 1023, 1023 
 3955, 1023, 1023, 1023, 1023, 1023 
 3960, 1023, 1023, 1023, 1023, 1023 
 3965, 1023, 1023, 1023, 1023, 1023 
 3970, 1023, 1023, 1023, 1023, 1023 
 3975, 1023, 1023, 1023, 1023, 1023 
 3980, 1023, 1023, 1023, 1023, 1023 
 3985, 1023, 1023, 1023, 1023, 1023 
 3990, 1023, 1023, 1023, 1023, 1023 
 3995, 1023, 1022, 1023, 1023, 1023 
 4000, 1023, 1022, 1023, 1023, 1023 
 4005, 1023, 1023, 1023, 1023, 1023 
 4010, 1023, 1023, 1023, 1023, 1023 
 4015, 1023, 1022, 1023, 1023, 1023 
 4020, 1023, 1023, 1023, 1023, 1023 
 4025, 1023, 1023, 1023, 1023, 1023 
 4030, 1023, 1023, 1023, 1023, 1023 
 4035, 1023, 1023, 1023, 1023, 1023 
 4040, 1023, 1023, 1023, 1023, 1023 
 4045, 1023, 1023, 1023, 1023, 1023 
 4050, 1023, 1023, 1023, 1023, 1023 
 4055, 1023, 1023, 1023, 1023, 1023 
 4060, 1023, 1023, 1023, 1023, 1023 
 4065, 1023, 1023, 1022, 1023, 1023 
 4070, 1023, 1023, 1023, 1023, 1023 
 4075, 1023, 1023, 1023, 1023, 1023 
 4080, 1023, 1023, 1023, 1023, 1023 
 4085, 1023, 1023, 1023, 1023, 1023 
 4090, 1023, 1023, 1023, 1023, 1023 
 4095, 1023, 1023, 1023, 1023, 1023 
 4100, 1023, 1023, 1023, 1023, 1023 
 4105, 1023, 1023, 1023, 1023, 1023 
 4110, 1023, 1023, 1023, 1023, 1023 
 4115, 1023, 1023, 1023, 1022, 1023 
 4120, 1023, 1023, 1023, 1023, 1023 
 4125, 1023, 1023, 1023, 1023, 1023 
 4130, 1023, 1023, 1023, 1023, 1023 
 4135, 1023, 1023, 1022, 1023, 1023 
 4140, 1023, 1023, 1023, 1023, 1023 
 4145, 1023, 1023, 1023, 1023, 1023 
 4150, 1023, 1023, 1023, 1023, 1023 
 4155, 1023, 1023, 1023, 1023, 1023 
 4160, 1023, 1023, 1023, 1023, 1023 
 4165, 1023, 1023, 1023, 1023, 1023 
 4170, 1023, 1023, 1023, 1023, 1023 
 4175, 1023, 1023, 1023, 1023, 1023 
 4180, 1023, 1023, 1023, 1023, 1023 
 4185, 1023, 1023, 1023, 1023, 1023 
 4190, 1023, 1023, 1023, 1023, 1023 
 4195, 1023, 1023, 1023, 1023, 1023 
 4200, 1023, 1023, 1023, 1023, 1023, 86, 1023 
 4205, 1023, 1023, 1023, 1023, 1023 
 4210, 1021, 1023, 1023, 1023, 1023 
 4215, 1023, 1023, 1023, 1023, 1023 
 4220, 1023, 1023, 1023, 1023, 1023 
 4225, 1023, 1023, 1023, 1023, 1023 
 4230, 1023, 1023, 1023, 1023, 1023 
 4235, 1023, 1023, 1023, 1023, 1023 
 4240, 1023, 1023, 1023, 1023, 1023 
 4245, 1023, 1023, 1023, 1023, 1023 
 4250, 1023, 1023, 1023, 1023, 1023 
 4255, 1023, 1023, 1023, 1023, 1023 
 4260, 1023, 1023, 1023, 1023, 1022 
 4265, 1023, 1023, 1023, 1023, 1023 
 4270, 1023, 1023, 1023, 1022, 1023 
 4275, 1023, 1023, 1023, 1023, 1023 
 4280, 1023, 1023, 1023, 1023, 1023 
 4285, 1023, 1023, 1023, 1023, 1023 
 4290, 1023, 1023, 1023, 1023, 1023 
 4295, 1023, 1023, 1023, 1023, 1023 
 4300, 1023, 1023, 1023, 1023, 1023 
 4305, 1023, 1023, 1023, 1023, 1023 
 4310, 1023, 1023, 1023, 1023, 1023 
 4315, 1022, 1023, 1023, 1023, 1023 
 4320, 1023, 1023, 1023, 1023, 1023 
 4325, 1023, 1023, 1023, 1023, 1023 
 4330, 1023, 1023, 1023, 1023, 1023 
 4335, 1023, 1023, 1022, 1023, 1023 
 4340, 1023, 1023, 1023, 1023, 1023 
 4345, 1023, 1023, 1023, 1023, 1023 
 4350, 1023, 1023, 1023, 1023, 1023 
 4355, 1023, 1023, 1023, 1023, 1023 
 4360, 1023, 1023, 1023, 1023, 1023 
 4365, 1023, 1023, 1023, 1022, 1023 
 4370, 1023, 1023, 1023, 1023, 1023 
 4375, 1023, 1023, 1023, 1023, 1023 
 4380, 1023, 1023, 1023, 1023, 1023 
 4385, 1023, 1023, 1023, 1023, 1023 
 4390, 1023, 1023, 1023, 1023, 1023 
 4395, 1023, 1023, 1023, 1023, 1023 
 4400, 1023, 1023, 1023, 1023, 1023 
 4405, 1023, 1023, 1023, 1023, 1023 
 4410, 1023, 1021, 1023, 1023, 1023 
 4415, 1023, 1023, 1023, 1022, 1023 
 4420, 1023, 1023, 1023, 1023, 1023 
 4425, 1023, 1023, 1023, 1023, 1023 
 4430, 1023, 1023, 1023, 1023, 1023 
 4435, 1023, 1023, 1023, 1023, 1023 
 4440, 1023, 1023, 1023, 1023, 1023 
 4445, 1023, 1023, 1023, 1023, 1023 
 4450, 1023, 1023, 1023, 1023, 1023 
 4455, 1023, 1023, 1023, 1023, 1023 
 4460, 1023, 1023, 1023, 1023, 1023 
 4465, 1022, 1023, 1023, 1023, 1023 
 4470, 1023, 1023, 1023, 1023, 1023 
 4475, 1023, 1023, 1023, 1023, 1023 
 4480, 1023, 1022, 1023, 1023, 1023 
 4485, 1023, 1023, 1023, 1023, 1023 
 4490, 1023, 1023, 1023, 1023, 1023 
 4495, 1023, 1023, 1023, 1023, 1023 
 7205, 1023, 1023, 1023, 1023, 1023, 85, 1023 
 7210, 1023, 1023, 1023, 1023, 1023 
 7215, 1023, 1023, 1023, 1023, 1023 
 7220, 1023, 1023, 1023, 1023, 1023 
 7225, 1023, 1023, 1023, 1023, 1023 
 7230, 1023, 1023, 1023, 1023, 1023 
 7235, 1022, 1023, 1023, 1023, 1023 
 7240, 1023, 1023, 1023, 1023, 1023 
 7245, 1023, 1023, 1023, 1023, 1023 
 7250, 1023, 1023, 1023, 1023, 1023 
 7255, 1023, 1023, 1023, 1022, 1023 
 7260, 1023, 1023, 1023, 1023, 1023 
 7265, 1023, 1023, 1023, 1023, 1023 
 7270, 1023, 1023, 1023, 1023, 1023 
 7275, 1023, 1023, 1023, 1023, 1023 
 7280, 1023, 1023, 1023, 1023, 1023 
 7285, 1023, 1023, 1023, 1023, 1023 
 7290, 1023, 1023, 1023, 1023, 1023 
 7295, 1023, 1022, 1023, 1023, 1023 
 7300, 1023, 1023, 1023, 1023, 1023 
 7305, 1023, 1023, 1023, 1022, 1023 
 7310, 1023, 1022, 1023, 1023, 1023 
 7315, 1023, 1023, 1023, 1023, 1023 
 7320, 1023, 1023, 1023, 1023, 1023 
 7325, 1023, 1023, 1023, 1023, 1023 
 7330, 1022, 1023, 1023, 1023, 1023 
 7335, 1023, 1023, 1023, 1023, 1023 
 7340, 1021, 1023, 1023, 1023, 1023 
 7345, 1023, 1022, 1023, 1023, 1023 
 7350, 1023, 1023, 1023, 1023, 1023 
 7355, 1023, 1023, 1023, 1023, 1023 
 7360, 1023, 1023, 1023, 1023, 1023 
 7365, 1023, 1023, 1023, 1023, 1023 
 7370, 1023, 1023, 1023, 1023, 1023 
 7375, 1023, 1023, 1023, 1023, 1023 
 7380, 1023, 1023, 1023, 1023, 1023 
 7385, 1023, 1023, 1023, 1023, 1023 
 7390, 1022, 1023, 1023, 1023, 1023 
 7395, 1023, 1023, 1023, 1023, 1023 
 7400, 1023, 1023, 1023, 1023, 1023 
 7405, 1023, 1023, 1022, 1023, 1023 
 7410, 1023, 1023, 1023, 1023, 1023 
 7415, 1023, 1023, 1023, 1023, 1023 
 7420, 1021, 1023, 1023, 1023, 1023 
 7425, 1023, 1023, 1022, 1023, 1023 
 7430, 1023, 1023, 1023, 1023, 1023 
 7435, 1023, 1023, 1023, 1023, 1023 
 7440, 1023, 1023, 1023, 1023, 1023 
 7445, 1023, 1023, 1023, 1023, 1023 
 7450, 1023, 1023, 1023, 1023, 1023 
 7455, 1023, 1023, 1023, 1023, 1023 
 7460, 1023, 1023, 1023, 1022, 1023 
 7465, 1023, 1023, 1023, 1023, 1023 
 7470, 1022, 1023, 1022, 1023, 1023 
 7475, 1023, 1023, 1023, 1023, 1023 
 7480, 1023, 1023, 1023, 1023, 1023 
 7485, 1023, 1023, 1023, 1023, 1023 
 7490, 1023, 1023, 1023, 1023, 1023 
 7495, 1023, 1023, 1023, 1023, 1022 
 7500, 1022, 1023, 1023, 1023, 1022, 86, 1023 
 7505, 1023, 1023, 1023, 1023, 1023 
 7510, 1023, 1023, 1023, 1023, 1023 
 7515, 1023, 1023, 1023, 1023, 1023 
 7520, 1023, 1023, 1023, 1023, 1023 
 7525, 1023, 1023, 1023, 1023, 1023 
 7530, 1023, 1023, 1023, 1023, 1023 
 7535, 1023, 1023, 1023, 1023, 1023 
 7540, 1023, 1023, 1023, 1023, 1022 
 7545, 1023, 1023, 1023, 1023, 1023 
 7550, 1023, 1023, 1023, 1023, 1023 
 7555, 1023, 1023, 1023, 1023, 1023 
 7560, 1023, 1023, 1023, 1023, 1023 
 7565, 1023, 1022, 1023, 1023, 1023 
 7570, 1023, 1023, 1023, 1023, 1023 
 7575, 1023, 1023, 1023, 1023, 1023 
 7580, 1023, 1023, 1023, 1023, 1023 
 7585, 1023, 1023, 1023, 1023, 1023 
 7590, 1023, 1023, 1023, 1021, 1023 
 7595, 1023, 1023, 1023, 1023, 1023 
 7600, 1023, 1023, 1023, 1023, 1023 
 7605, 1023, 1023, 1023, 1023, 1023 
 7610, 1023, 1023, 1023, 1023, 1023 
 7615, 1023, 1023, 1023, 1023, 1023 
 7620, 1023, 1023, 1023, 1023, 1023 
 7625, 1023, 1023, 1023, 1023, 1023 
 7630, 1023, 1023, 1023, 1023, 1023 
 7635, 1022, 1023, 1023, 1023, 1023 
 7640, 1023, 1023, 1023, 1023, 1023 
 7645, 1023, 1023, 1023, 1023, 1023 
 7650, 1023, 1023, 1023, 1023, 1023 
 7655, 1023, 1023, 1023, 1023, 1023 
 7660, 1023, 1023, 1023, 1023, 1023 
 7665, 1023, 1023, 1023, 1023, 1023 
 7670, 1023, 1023, 1023, 1023, 1023 
 7675, 1023, 1023, 1023, 1023, 1023 
 7680, 1023, 1023, 1023, 1023, 1023 
 7685, 1023, 1023, 1023, 1022, 1023 
 7690, 1023, 1023, 1023, 1023, 1023 
 7695, 1023, 1023, 1023, 1023, 1023 
 7700, 1023, 1023, 1023, 1023, 1023 
 7705, 1023, 1023, 1023, 1023, 1023 
 7710, 1023, 1023, 1023, 1023, 1023 
 7715, 1023, 1022, 1023, 1023, 1023 
 7720, 1023, 1023, 1023, 1023, 1023 
 7725, 1023, 1023, 1023, 1023, 1023 
 7730, 1023, 1023, 1022, 1023, 1023 
 7735, 1023, 1023, 1023, 1023, 1023 
 7740, 1023, 1023, 1023, 1023, 1023 
 7745, 1023, 1023, 1023, 1023, 1023 
 7750, 1023, 1023, 1023, 1023, 1023 
 7755, 1023, 1023, 1023, 1023, 1023 
 7760, 1023, 1023, 1023, 1023, 1023 
 7765, 1023, 1023, 1023, 1023, 1023 
 7770, 1023, 1023, 1023, 1023, 1023 
 7775, 1023, 1023, 1023, 1023, 1022 
 7780, 1022, 1023, 1023, 1022, 1023 
 7785, 1023, 1023, 1023, 1023, 1023 
 7790, 1023, 1023, 1023, 1023, 1023 
 7795, 1023, 1023, 1022, 1023, 1022 
 7800, 1023, 1023, 1023, 1023, 1023, 86, 1023 
 7805, 1023, 1023, 1023, 1022, 1023 
 7810, 1023, 1023, 1023, 1023, 1023 
 7815, 1023, 1023, 1023, 1023, 1023 
 7820, 1023, 1023, 1023, 1023, 1023 
 7825, 1023, 1023, 1023, 1023, 1023 
 7830, 1023, 1023, 1023, 1023, 1023 
 7835, 1023, 1023, 1023, 1023, 1023 
 7840, 1023, 1023, 1023, 1023, 1023 
 7845, 1021, 1023, 1023, 1023, 1023 
 7850, 1021, 1023, 1023, 1023, 1023 
 7855, 1023, 1023, 1023, 1023, 1023 
 7860, 1021, 1023, 1023, 1023, 1023 
 7865, 1023, 1023, 1023, 1023, 1023 
 7870, 1023, 1023, 1023, 1023, 1023 
 7875, 1023, 1023, 1023, 1023, 1023 
 7880, 1023, 1023, 1023, 1023, 1023 
 7885, 1023, 1023, 1023, 1023, 1023 
 7890, 1021, 1023, 1023, 1023, 1023 
 7895, 1023, 1023, 1023, 1023, 1023 
 7900, 1023, 1022, 1023, 1023, 1023 
 7905, 1021, 1023, 1023, 1023, 1023 
 7910, 1023, 1023, 1023, 1023, 1023 
 7915, 1023, 1023, 1023, 1023, 1023 
 7920, 1021, 1023, 1023, 1023, 1023 
 7925, 1023, 1023, 1021, 1023, 1023 
 7930, 1023, 1023, 1023, 1023, 1023 
 7935, 1023, 1023, 1023, 1023, 1023 
 7940, 1023, 1023, 1023, 1023, 1023 
 7945, 1023, 1023, 1023, 1023, 1023 
 7950, 1023, 1023, 1023, 1023, 1022 
 7955, 1023, 1023, 1023, 1023, 1023 
 7960, 1023, 1023, 1023, 1023, 1023 
 7965, 1023, 1023, 1023, 1023, 1023 
 7970, 1023, 1023, 1023, 1023, 1023 
 7975, 1023, 1022, 1023, 1023, 1023 
 7980, 1021, 1023, 1023, 1023, 1023 
 7985, 1023, 1023, 1023, 1023, 1023 
 7990, 1023, 1022, 1023, 1023, 1023 
 7995, 1023, 1023, 1023, 1023, 1023 
 8000, 1023, 1023, 1023, 1023, 1023 
 8005, 1023, 1023, 1023, 1023, 1023 
 8010, 1023, 1023, 1023, 1023, 1023 
 8015, 1023, 1023, 1023, 1023, 1023 
 8020, 1023, 1023, 1023, 1023, 1023 
 8025, 1023, 1023, 1023, 1023, 1023 
 8030, 1023, 1023, 1023, 1023, 1023 
 8035, 1023, 1023, 1023, 1023, 1023 
 8040, 1023, 1023, 1023, 1023, 1023 
 8045, 1023, 1023, 1023, 1023, 1023 
 8050, 1023, 1023, 1023, 1023, 1023 
 8055, 1023, 1023, 1023, 1022, 1023 
 8060, 1023, 1023, 1023, 1023, 1023 
 8065, 1023, 1023, 1023, 1023, 1023 
 8070, 1023, 1023, 1023, 1023, 1023 
 8075, 1023, 1023, 1023, 1023, 1023 
 8080, 1023, 1023, 1023, 1023, 1023 
 8085, 1023, 1023, 1023, 1023, 1023 
 8090, 1023, 1023, 1023, 1022, 1023 
 8095, 1023, 1023, 1023, 1023, 1023 
 10805, 1023, 1023, 1023, 1023, 1023, 88, 1023 
 10810, 1023, 1023, 1023, 1023, 1023 
 10815, 1023, 1023, 1023, 1023, 1023 
 10820, 1023, 1023, 1023, 1023, 1023 
 10825, 1023, 1023, 1022, 1023, 1023 
 10830, 1023, 1023, 1023, 1023, 1023 
 10835, 1023, 1023, 1023, 1023, 1023 
 10840, 1023, 1023, 1023, 1023, 1023 
 10845, 1021, 1023, 1023, 1023, 1023 
 10850, 1023, 1023, 1022, 1023, 1023 
 10855, 1023, 1023, 1023, 1022, 1023 
 10860, 1023, 1023, 1023, 1023, 1023 
 10865, 1023, 1023, 1023, 1023, 1023 
 10870, 1023, 1023, 1022, 1023, 1023 
 10875, 1023, 1023, 1023, 1023, 1023 
 10880, 1023, 1023, 1023, 1023, 1023 
 10885, 1023, 1023, 1023, 1023, 1023 
 10890, 1023, 1023, 1023, 1023, 1023 
 10895, 1023, 1023, 1023, 1023, 1023 
 10900, 1023, 1023, 1023, 1023, 1023 
 10905, 1023, 1023, 1023, 1023, 1023 
 10910, 1023, 1023, 1023, 1023, 1023 
 10915, 1023, 1023, 1023, 1023, 1023 
 10920, 1023, 1023, 1022, 1023, 1023 
